dt,currency,rate_to_rub,nominal
2021-09-13,USD,72.76,1
2021-09-14,EUR,86.115,1
2021-09-14,GBP,100.973,1
2021-09-14,RUB,1,1
2021-09-14,USD,73.0841,1
2021-09-15,EUR,85.988,1
2021-09-15,GBP,100.8877,1
2021-09-15,RUB,1,1
2021-09-15,USD,72.7171,1
2021-09-16,EUR,86.0674,1
2021-09-16,GBP,100.7762,1
2021-09-16,RUB,1,1
2021-09-16,USD,72.852,1
2021-09-17,EUR,85.3622,1
2021-09-17,GBP,100.0805,1
2021-09-17,RUB,1,1
2021-09-17,USD,72.4329,1
2021-09-18,EUR,85.4614,1
2021-09-18,GBP,100.1621,1
2021-09-18,RUB,1,1
2021-09-18,USD,72.5602,1
2021-09-19,EUR,85.4614,1
2021-09-19,GBP,100.1621,1
2021-09-19,RUB,1,1
2021-09-19,USD,72.5602,1
2021-09-20,EUR,85.4614,1
2021-09-20,GBP,100.1621,1
2021-09-20,RUB,1,1
2021-09-20,USD,72.5602,1
2021-09-21,EUR,85.8785,1
2021-09-21,GBP,100.2222,1
2021-09-21,RUB,1,1
2021-09-21,USD,73.3315,1
2021-09-22,EUR,85.8568,1
2021-09-22,GBP,100.1687,1
2021-09-22,RUB,1,1
2021-09-22,USD,73.2067,1
2021-09-23,EUR,85.4889,1
2021-09-23,GBP,99.431,1
2021-09-23,RUB,1,1
2021-09-23,USD,72.8806,1
2021-09-24,EUR,85.204,1
2021-09-24,GBP,99.4362,1
2021-09-24,RUB,1,1
2021-09-24,USD,72.7245,1
2021-09-25,EUR,85.6823,1
2021-09-25,GBP,100.0722,1
2021-09-25,RUB,1,1
2021-09-25,USD,73.0081,1
2021-09-26,EUR,85.6823,1
2021-09-26,GBP,100.0722,1
2021-09-26,RUB,1,1
2021-09-26,USD,73.0081,1
2021-09-27,EUR,85.6823,1
2021-09-27,GBP,100.0722,1
2021-09-27,RUB,1,1
2021-09-27,USD,73.0081,1
2021-09-28,EUR,85.0355,1
2021-09-28,GBP,99.4951,1
2021-09-28,RUB,1,1
2021-09-28,USD,72.6613,1
2021-09-29,EUR,84.6752,1
2021-09-29,GBP,99.0681,1
2021-09-29,RUB,1,1
2021-09-29,USD,72.5083,1
2021-09-30,EUR,84.8755,1
2021-09-30,GBP,98.3726,1
2021-09-30,RUB,1,1
2021-09-30,USD,72.7608,1
2021-10-01,EUR,84.305,1
2021-10-01,GBP,97.6462,1
2021-10-01,RUB,1,1
2021-10-01,USD,72.6642,1
2021-10-02,EUR,84.4577,1
2021-10-02,GBP,98.1742,1
2021-10-02,RUB,1,1
2021-10-02,USD,72.9215,1
2021-10-03,EUR,84.4577,1
2021-10-03,GBP,98.1742,1
2021-10-03,RUB,1,1
2021-10-03,USD,72.9215,1
2021-10-04,EUR,84.4577,1
2021-10-04,GBP,98.1742,1
2021-10-04,RUB,1,1
2021-10-04,USD,72.9215,1
2021-10-05,EUR,84.6355,1
2021-10-05,GBP,98.8046,1
2021-10-05,RUB,1,1
2021-10-05,USD,72.9239,1
2021-10-06,EUR,84.1723,1
2021-10-06,GBP,98.8021,1
2021-10-06,RUB,1,1
2021-10-06,USD,72.5686,1
2021-10-07,EUR,83.9251,1
2021-10-07,GBP,98.475,1
2021-10-07,RUB,1,1
2021-10-07,USD,72.5682,1
2021-10-08,EUR,83.6053,1
2021-10-08,GBP,98.1419,1
2021-10-08,RUB,1,1
2021-10-08,USD,72.2854,1
2021-10-09,EUR,83.1248,1
2021-10-09,GBP,97.8608,1
2021-10-09,RUB,1,1
2021-10-09,USD,71.9882,1
2021-10-10,EUR,83.1248,1
2021-10-10,GBP,97.8608,1
2021-10-10,RUB,1,1
2021-10-10,USD,71.9882,1
2021-10-11,EUR,83.1248,1
2021-10-11,GBP,97.8608,1
2021-10-11,RUB,1,1
2021-10-11,USD,71.9882,1
2021-10-12,EUR,82.9273,1
2021-10-12,GBP,97.6918,1
2021-10-12,RUB,1,1
2021-10-12,USD,71.6373,1
2021-10-13,EUR,83.0934,1
2021-10-13,GBP,97.6922,1
2021-10-13,RUB,1,1
2021-10-13,USD,71.8801,1
2021-10-14,EUR,83.0028,1
2021-10-14,GBP,97.978,1
2021-10-14,RUB,1,1
2021-10-14,USD,71.8577,1
2021-10-15,EUR,83.3347,1
2021-10-15,GBP,98.3449,1
2021-10-15,RUB,1,1
2021-10-15,USD,71.7846,1
2021-10-16,EUR,82.7276,1
2021-10-16,GBP,97.7729,1
2021-10-16,RUB,1,1
2021-10-16,USD,71.2371,1
2021-10-17,EUR,82.7276,1
2021-10-17,GBP,97.7729,1
2021-10-17,RUB,1,1
2021-10-17,USD,71.2371,1
2021-10-18,EUR,82.7276,1
2021-10-18,GBP,97.7729,1
2021-10-18,RUB,1,1
2021-10-18,USD,71.2371,1
2021-10-19,EUR,82.4592,1
2021-10-19,GBP,97.6899,1
2021-10-19,RUB,1,1
2021-10-19,USD,71.1714,1
2021-10-20,EUR,82.6841,1
2021-10-20,GBP,97.8428,1
2021-10-20,RUB,1,1
2021-10-20,USD,70.9674,1
2021-10-21,EUR,82.6162,1
2021-10-21,GBP,97.95,1
2021-10-21,RUB,1,1
2021-10-21,USD,71.0555,1
2021-10-22,EUR,82.6399,1
2021-10-22,GBP,97.9668,1
2021-10-22,RUB,1,1
2021-10-22,USD,70.9904,1
2021-10-23,EUR,82.4979,1
2021-10-23,GBP,97.6482,1
2021-10-23,RUB,1,1
2021-10-23,USD,70.8623,1
2021-10-24,EUR,82.4979,1
2021-10-24,GBP,97.6482,1
2021-10-24,RUB,1,1
2021-10-24,USD,70.8623,1
2021-10-25,EUR,82.4979,1
2021-10-25,GBP,97.6482,1
2021-10-25,RUB,1,1
2021-10-25,USD,70.8623,1
2021-10-26,EUR,81.7418,1
2021-10-26,GBP,96.6453,1
2021-10-26,RUB,1,1
2021-10-26,USD,70.1345,1
2021-10-27,EUR,80.7019,1
2021-10-27,GBP,95.8018,1
2021-10-27,RUB,1,1
2021-10-27,USD,69.5526,1
2021-10-28,EUR,81.0289,1
2021-10-28,GBP,95.9823,1
2021-10-28,RUB,1,1
2021-10-28,USD,69.8104,1
2021-10-29,EUR,81.8393,1
2021-10-29,GBP,97.0083,1
2021-10-29,RUB,1,1
2021-10-29,USD,70.5207,1
2021-10-30,EUR,82.2898,1
2021-10-30,GBP,97.2118,1
2021-10-30,RUB,1,1
2021-10-30,USD,70.52,1
2021-10-31,EUR,82.2898,1
2021-10-31,GBP,97.2118,1
2021-10-31,RUB,1,1
2021-10-31,USD,70.52,1
2021-11-01,EUR,82.2898,1
2021-11-01,GBP,97.2118,1
2021-11-01,RUB,1,1
2021-11-01,USD,70.52,1
2021-11-02,EUR,82.1687,1
2021-11-02,GBP,97.2034,1
2021-11-02,RUB,1,1
2021-11-02,USD,71.0863,1
2021-11-03,EUR,82.9577,1
2021-11-03,GBP,97.575,1
2021-11-03,RUB,1,1
2021-11-03,USD,71.4783,1
2021-11-04,EUR,82.8112,1
2021-11-04,GBP,97.3733,1
2021-11-04,RUB,1,1
2021-11-04,USD,71.4876,1
2021-11-05,EUR,82.8112,1
2021-11-05,GBP,97.3733,1
2021-11-05,RUB,1,1
2021-11-05,USD,71.4876,1
2021-11-06,EUR,82.8112,1
2021-11-06,GBP,97.3733,1
2021-11-06,RUB,1,1
2021-11-06,USD,71.4876,1
2021-11-07,EUR,82.8112,1
2021-11-07,GBP,97.3733,1
2021-11-07,RUB,1,1
2021-11-07,USD,71.4876,1
2021-11-08,EUR,82.8112,1
2021-11-08,GBP,97.3733,1
2021-11-08,RUB,1,1
2021-11-08,USD,71.4876,1
2021-11-09,EUR,82.5355,1
2021-11-09,GBP,96.0725,1
2021-11-09,RUB,1,1
2021-11-09,USD,71.3975,1
2021-11-10,EUR,82.6497,1
2021-11-10,GBP,96.686,1
2021-11-10,RUB,1,1
2021-11-10,USD,71.2866,1
2021-11-11,EUR,81.787,1
2021-11-11,GBP,95.721,1
2021-11-11,RUB,1,1
2021-11-11,USD,70.695,1
2021-11-12,EUR,81.6552,1
2021-11-12,GBP,95.2394,1
2021-11-12,RUB,1,1
2021-11-12,USD,71.1964,1
2021-11-13,EUR,82.2173,1
2021-11-13,GBP,96.0842,1
2021-11-13,RUB,1,1
2021-11-13,USD,71.8118,1
2021-11-14,EUR,82.2173,1
2021-11-14,GBP,96.0842,1
2021-11-14,RUB,1,1
2021-11-14,USD,71.8118,1
2021-11-15,EUR,82.2173,1
2021-11-15,GBP,96.0842,1
2021-11-15,RUB,1,1
2021-11-15,USD,71.8118,1
2021-11-16,EUR,82.7736,1
2021-11-16,GBP,96.9751,1
2021-11-16,RUB,1,1
2021-11-16,USD,72.2724,1
2021-11-17,EUR,82.5244,1
2021-11-17,GBP,97.6304,1
2021-11-17,RUB,1,1
2021-11-17,USD,72.5553,1
2021-11-18,EUR,82.3553,1
2021-11-18,GBP,97.9685,1
2021-11-18,RUB,1,1
2021-11-18,USD,72.8228,1
2021-11-19,EUR,82.2583,1
2021-11-19,GBP,98.0202,1
2021-11-19,RUB,1,1
2021-11-19,USD,72.6022,1
2021-11-20,EUR,82.5845,1
2021-11-20,GBP,98.141,1
2021-11-20,RUB,1,1
2021-11-20,USD,72.7617,1
2021-11-21,EUR,82.5845,1
2021-11-21,GBP,98.141,1
2021-11-21,RUB,1,1
2021-11-21,USD,72.7617,1
2021-11-22,EUR,82.5845,1
2021-11-22,GBP,98.141,1
2021-11-22,RUB,1,1
2021-11-22,USD,72.7617,1
2021-11-23,EUR,82.7715,1
2021-11-23,GBP,98.5854,1
2021-11-23,RUB,1,1
2021-11-23,USD,73.4506,1
2021-11-24,EUR,84.1718,1
2021-11-24,GBP,100.186,1
2021-11-24,RUB,1,1
2021-11-24,USD,74.8327,1
2021-11-25,EUR,83.6394,1
2021-11-25,GBP,99.4734,1
2021-11-25,RUB,1,1
2021-11-25,USD,74.3726,1
2021-11-26,EUR,83.6793,1
2021-11-26,GBP,99.5393,1
2021-11-26,RUB,1,1
2021-11-26,USD,74.6004,1
2021-11-27,EUR,84.9526,1
2021-11-27,GBP,100.5613,1
2021-11-27,RUB,1,1
2021-11-27,USD,75.5873,1
2021-11-28,EUR,84.9526,1
2021-11-28,GBP,100.5613,1
2021-11-28,RUB,1,1
2021-11-28,USD,75.5873,1
2021-11-29,EUR,84.9526,1
2021-11-29,GBP,100.5613,1
2021-11-29,RUB,1,1
2021-11-29,USD,75.5873,1
2021-11-30,EUR,84.482,1
2021-11-30,GBP,99.9432,1
2021-11-30,RUB,1,1
2021-11-30,USD,74.9818,1
2021-12-01,EUR,84.8234,1
2021-12-01,GBP,99.8843,1
2021-12-01,RUB,1,1
2021-12-01,USD,74.8926,1
2021-12-02,EUR,83.8354,1
2021-12-02,GBP,98.3344,1
2021-12-02,RUB,1,1
2021-12-02,USD,73.9746,1
2021-12-03,EUR,83.8105,1
2021-12-03,GBP,98.4158,1
2021-12-03,RUB,1,1
2021-12-03,USD,74.0637,1
2021-12-04,EUR,83.2406,1
2021-12-04,GBP,97.9449,1
2021-12-04,RUB,1,1
2021-12-04,USD,73.7426,1
2021-12-05,EUR,83.2406,1
2021-12-05,GBP,97.9449,1
2021-12-05,RUB,1,1
2021-12-05,USD,73.7426,1
2021-12-06,EUR,83.2406,1
2021-12-06,GBP,97.9449,1
2021-12-06,RUB,1,1
2021-12-06,USD,73.7426,1
2021-12-07,EUR,83.1138,1
2021-12-07,GBP,97.6341,1
2021-12-07,RUB,1,1
2021-12-07,USD,73.6694,1
2021-12-08,EUR,83.7114,1
2021-12-08,GBP,98.4578,1
2021-12-08,RUB,1,1
2021-12-08,USD,74.1399,1
2021-12-09,EUR,83.364,1
2021-12-09,GBP,97.7638,1
2021-12-09,RUB,1,1
2021-12-09,USD,73.8453,1
2021-12-10,EUR,83.3444,1
2021-12-10,GBP,97.1517,1
2021-12-10,RUB,1,1
2021-12-10,USD,73.5998,1
2021-12-11,EUR,83.1158,1
2021-12-11,GBP,97.2334,1
2021-12-11,RUB,1,1
2021-12-11,USD,73.6059,1
2021-12-12,EUR,83.1158,1
2021-12-12,GBP,97.2334,1
2021-12-12,RUB,1,1
2021-12-12,USD,73.6059,1
2021-12-13,EUR,83.1158,1
2021-12-13,GBP,97.2334,1
2021-12-13,RUB,1,1
2021-12-13,USD,73.6059,1
2021-12-14,EUR,82.866,1
2021-12-14,GBP,97.1884,1
2021-12-14,RUB,1,1
2021-12-14,USD,73.4107,1
2021-12-15,EUR,82.8299,1
2021-12-15,GBP,97.061,1
2021-12-15,RUB,1,1
2021-12-15,USD,73.4698,1
2021-12-16,EUR,83.2375,1
2021-12-16,GBP,97.9634,1
2021-12-16,RUB,1,1
2021-12-16,USD,73.851,1
2021-12-17,EUR,83.1571,1
2021-12-17,GBP,97.7903,1
2021-12-17,RUB,1,1
2021-12-17,USD,73.5708,1
2021-12-18,EUR,83.5026,1
2021-12-18,GBP,98.2713,1
2021-12-18,RUB,1,1
2021-12-18,USD,73.733,1
2021-12-19,EUR,83.5026,1
2021-12-19,GBP,98.2713,1
2021-12-19,RUB,1,1
2021-12-19,USD,73.733,1
2021-12-20,EUR,83.5026,1
2021-12-20,GBP,98.2713,1
2021-12-20,RUB,1,1
2021-12-20,USD,73.733,1
2021-12-21,EUR,83.6187,1
2021-12-21,GBP,98.0987,1
2021-12-21,RUB,1,1
2021-12-21,USD,74.2947,1
2021-12-22,EUR,83.3213,1
2021-12-22,GBP,97.768,1
2021-12-22,RUB,1,1
2021-12-22,USD,73.8206,1
2021-12-23,EUR,83.1541,1
2021-12-23,GBP,97.949,1
2021-12-23,RUB,1,1
2021-12-23,USD,73.7901,1
2021-12-24,EUR,83.1223,1
2021-12-24,GBP,98.1974,1
2021-12-24,RUB,1,1
2021-12-24,USD,73.3583,1
2021-12-25,EUR,82.93,1
2021-12-25,GBP,98.1459,1
2021-12-25,RUB,1,1
2021-12-25,USD,73.1886,1
2021-12-26,EUR,82.93,1
2021-12-26,GBP,98.1459,1
2021-12-26,RUB,1,1
2021-12-26,USD,73.1886,1
2021-12-27,EUR,82.93,1
2021-12-27,GBP,98.1459,1
2021-12-27,RUB,1,1
2021-12-27,USD,73.1886,1
2021-12-28,EUR,82.9363,1
2021-12-28,GBP,98.22,1
2021-12-28,RUB,1,1
2021-12-28,USD,73.2329,1
2021-12-29,EUR,83.2194,1
2021-12-29,GBP,98.7638,1
2021-12-29,RUB,1,1
2021-12-29,USD,73.4959,1
2021-12-30,EUR,83.204,1
2021-12-30,GBP,98.8254,1
2021-12-30,RUB,1,1
2021-12-30,USD,73.6514,1
2021-12-31,EUR,84.0695,1
2021-12-31,GBP,100.0573,1
2021-12-31,RUB,1,1
2021-12-31,USD,74.2926,1
2022-01-01,EUR,84.0695,1
2022-01-01,GBP,100.0573,1
2022-01-01,RUB,1,1
2022-01-01,USD,74.2926,1
2022-01-02,EUR,84.0695,1
2022-01-02,GBP,100.0573,1
2022-01-02,RUB,1,1
2022-01-02,USD,74.2926,1
2022-01-03,EUR,84.0695,1
2022-01-03,GBP,100.0573,1
2022-01-03,RUB,1,1
2022-01-03,USD,74.2926,1
2022-01-04,EUR,84.0695,1
2022-01-04,GBP,100.0573,1
2022-01-04,RUB,1,1
2022-01-04,USD,74.2926,1
2022-01-05,EUR,84.0695,1
2022-01-05,GBP,100.0573,1
2022-01-05,RUB,1,1
2022-01-05,USD,74.2926,1
2022-01-06,EUR,84.0695,1
2022-01-06,GBP,100.0573,1
2022-01-06,RUB,1,1
2022-01-06,USD,74.2926,1
2022-01-07,EUR,84.0695,1
2022-01-07,GBP,100.0573,1
2022-01-07,RUB,1,1
2022-01-07,USD,74.2926,1
2022-01-08,EUR,84.0695,1
2022-01-08,GBP,100.0573,1
2022-01-08,RUB,1,1
2022-01-08,USD,74.2926,1
2022-01-09,EUR,84.0695,1
2022-01-09,GBP,100.0573,1
2022-01-09,RUB,1,1
2022-01-09,USD,74.2926,1
2022-01-10,EUR,84.0695,1
2022-01-10,GBP,100.0573,1
2022-01-10,RUB,1,1
2022-01-10,USD,74.2926,1
2022-01-11,EUR,85.1315,1
2022-01-11,GBP,102.0436,1
2022-01-11,RUB,1,1
2022-01-11,USD,75.1315,1
2022-01-12,EUR,84.8784,1
2022-01-12,GBP,101.9035,1
2022-01-12,RUB,1,1
2022-01-12,USD,74.8355,1
2022-01-13,EUR,84.6709,1
2022-01-13,GBP,101.5663,1
2022-01-13,RUB,1,1
2022-01-13,USD,74.5277,1
2022-01-14,EUR,85.4556,1
2022-01-14,GBP,102.4945,1
2022-01-14,RUB,1,1
2022-01-14,USD,74.5686,1
2022-01-15,EUR,86.8894,1
2022-01-15,GBP,104.0505,1
2022-01-15,RUB,1,1
2022-01-15,USD,75.7668,1
2022-01-16,EUR,86.8894,1
2022-01-16,GBP,104.0505,1
2022-01-16,RUB,1,1
2022-01-16,USD,75.7668,1
2022-01-17,EUR,86.8894,1
2022-01-17,GBP,104.0505,1
2022-01-17,RUB,1,1
2022-01-17,USD,75.7668,1
2022-01-18,EUR,86.8609,1
2022-01-18,GBP,104.0461,1
2022-01-18,RUB,1,1
2022-01-18,USD,76.0404,1
2022-01-19,EUR,87.0216,1
2022-01-19,GBP,104.1816,1
2022-01-19,RUB,1,1
2022-01-19,USD,76.3347,1
2022-01-20,EUR,87.1318,1
2022-01-20,GBP,104.4813,1
2022-01-20,RUB,1,1
2022-01-20,USD,76.8697,1
2022-01-21,EUR,86.8215,1
2022-01-21,GBP,104.2041,1
2022-01-21,RUB,1,1
2022-01-21,USD,76.4408,1
2022-01-22,EUR,86.9054,1
2022-01-22,GBP,103.9997,1
2022-01-22,RUB,1,1
2022-01-22,USD,76.6903,1
2022-01-23,EUR,86.9054,1
2022-01-23,GBP,103.9997,1
2022-01-23,RUB,1,1
2022-01-23,USD,76.6903,1
2022-01-24,EUR,86.9054,1
2022-01-24,GBP,103.9997,1
2022-01-24,RUB,1,1
2022-01-24,USD,76.6903,1
2022-01-25,EUR,87.5925,1
2022-01-25,GBP,104.8449,1
2022-01-25,RUB,1,1
2022-01-25,USD,77.3649,1
2022-01-26,EUR,88.9286,1
2022-01-26,GBP,106.0018,1
2022-01-26,RUB,1,1
2022-01-26,USD,78.6422,1
2022-01-27,EUR,89.1511,1
2022-01-27,GBP,106.6135,1
2022-01-27,RUB,1,1
2022-01-27,USD,78.9437,1
2022-01-28,EUR,88.468,1
2022-01-28,GBP,105.8995,1
2022-01-28,RUB,1,1
2022-01-28,USD,78.947,1
2022-01-29,EUR,86.6419,1
2022-01-29,GBP,104.0808,1
2022-01-29,RUB,1,1
2022-01-29,USD,77.8174,1
2022-01-30,EUR,86.6419,1
2022-01-30,GBP,104.0808,1
2022-01-30,RUB,1,1
2022-01-30,USD,77.8174,1
2022-01-31,EUR,86.6419,1
2022-01-31,GBP,104.0808,1
2022-01-31,RUB,1,1
2022-01-31,USD,77.8174,1
2022-02-01,EUR,86.5032,1
2022-02-01,GBP,104.1432,1
2022-02-01,RUB,1,1
2022-02-01,USD,77.4702,1
2022-02-02,EUR,86.7869,1
2022-02-02,GBP,103.9175,1
2022-02-02,RUB,1,1
2022-02-02,USD,77.1302,1
2022-02-03,EUR,86.2826,1
2022-02-03,GBP,103.5988,1
2022-02-03,RUB,1,1
2022-02-03,USD,76.4849,1
2022-02-04,EUR,86.561,1
2022-02-04,GBP,103.8762,1
2022-02-04,RUB,1,1
2022-02-04,USD,76.6501,1
2022-02-05,EUR,87.1163,1
2022-02-05,GBP,103.2771,1
2022-02-05,RUB,1,1
2022-02-05,USD,76.0509,1
2022-02-06,EUR,87.1163,1
2022-02-06,GBP,103.2771,1
2022-02-06,RUB,1,1
2022-02-06,USD,76.0509,1
2022-02-07,EUR,87.1163,1
2022-02-07,GBP,103.2771,1
2022-02-07,RUB,1,1
2022-02-07,USD,76.0509,1
2022-02-08,EUR,86.5181,1
2022-02-08,GBP,102.464,1
2022-02-08,RUB,1,1
2022-02-08,USD,75.6806,1
2022-02-09,EUR,85.892,1
2022-02-09,GBP,101.8791,1
2022-02-09,RUB,1,1
2022-02-09,USD,75.3042,1
2022-02-10,EUR,85.3784,1
2022-02-10,GBP,101.4608,1
2022-02-10,RUB,1,1
2022-02-10,USD,74.8015,1
2022-02-11,EUR,85.3798,1
2022-02-11,GBP,101.2736,1
2022-02-11,RUB,1,1
2022-02-11,USD,74.7241,1
2022-02-12,EUR,85.3574,1
2022-02-12,GBP,101.6295,1
2022-02-12,RUB,1,1
2022-02-12,USD,74.9867,1
2022-02-13,EUR,85.3574,1
2022-02-13,GBP,101.6295,1
2022-02-13,RUB,1,1
2022-02-13,USD,74.9867,1
2022-02-14,EUR,85.3574,1
2022-02-14,GBP,101.6295,1
2022-02-14,RUB,1,1
2022-02-14,USD,74.9867,1
2022-02-15,EUR,86.8451,1
2022-02-15,GBP,103.4621,1
2022-02-15,RUB,1,1
2022-02-15,USD,76.5762,1
2022-02-16,EUR,86.2656,1
2022-02-16,GBP,103.2887,1
2022-02-16,RUB,1,1
2022-02-16,USD,76.166,1
2022-02-17,EUR,85.306,1
2022-02-17,GBP,101.6891,1
2022-02-17,RUB,1,1
2022-02-17,USD,75.0141,1
2022-02-18,EUR,86.1308,1
2022-02-18,GBP,102.8494,1
2022-02-18,RUB,1,1
2022-02-18,USD,75.7527,1
2022-02-19,EUR,86.1489,1
2022-02-19,GBP,103.2786,1
2022-02-19,RUB,1,1
2022-02-19,USD,75.7619,1
2022-02-20,EUR,86.1489,1
2022-02-20,GBP,103.2786,1
2022-02-20,RUB,1,1
2022-02-20,USD,75.7619,1
2022-02-21,EUR,86.1489,1
2022-02-21,GBP,103.2786,1
2022-02-21,RUB,1,1
2022-02-21,USD,75.7619,1
2022-02-22,EUR,87.3379,1
2022-02-22,GBP,104.6259,1
2022-02-22,RUB,1,1
2022-02-22,USD,76.7671,1
2022-02-23,EUR,90.882,1
2022-02-23,GBP,109.2015,1
2022-02-23,RUB,1,1
2022-02-23,USD,80.4194,1
2022-02-24,EUR,90.882,1
2022-02-24,GBP,109.2015,1
2022-02-24,RUB,1,1
2022-02-24,USD,80.4194,1
2022-02-25,EUR,97.7688,1
2022-02-25,GBP,117.1539,1
2022-02-25,RUB,1,1
2022-02-25,USD,86.9288,1
2022-02-26,EUR,93.5994,1
2022-02-26,GBP,111.8213,1
2022-02-26,RUB,1,1
2022-02-26,USD,83.5485,1
2022-02-27,EUR,93.5994,1
2022-02-27,GBP,111.8213,1
2022-02-27,RUB,1,1
2022-02-27,USD,83.5485,1
2022-02-28,EUR,93.5994,1
2022-02-28,GBP,111.8213,1
2022-02-28,RUB,1,1
2022-02-28,USD,83.5485,1
2022-03-01,EUR,104.4772,1
2022-03-01,GBP,125.0415,1
2022-03-01,RUB,1,1
2022-03-01,USD,93.5589,1
2022-03-02,EUR,102.9112,1
2022-03-02,GBP,123.1411,1
2022-03-02,RUB,1,1
2022-03-02,USD,91.7457,1
2022-03-03,EUR,114.5544,1
2022-03-03,GBP,137.2898,1
2022-03-03,RUB,1,1
2022-03-03,USD,103.2487,1
2022-03-04,EUR,124.0161,1
2022-03-04,GBP,149.7424,1
2022-03-04,RUB,1,1
2022-03-04,USD,111.7564,1
2022-03-05,EUR,116.5312,1
2022-03-05,GBP,140.9421,1
2022-03-05,RUB,1,1
2022-03-05,USD,105.8124,1
2022-03-06,EUR,115.6212,1
2022-03-06,GBP,139.9581,1
2022-03-06,RUB,1,1
2022-03-06,USD,105.8124,1
2022-03-07,EUR,115.6212,1
2022-03-07,GBP,139.9581,1
2022-03-07,RUB,1,1
2022-03-07,USD,105.8124,1
2022-03-08,EUR,115.6212,1
2022-03-08,GBP,139.9581,1
2022-03-08,RUB,1,1
2022-03-08,USD,105.8124,1
2022-03-09,EUR,115.6212,1
2022-03-09,GBP,139.9581,1
2022-03-09,RUB,1,1
2022-03-09,USD,105.8124,1
2022-03-10,EUR,126.4395,1
2022-03-10,GBP,152.4773,1
2022-03-10,RUB,1,1
2022-03-10,USD,116.0847,1
2022-03-11,EUR,132.9581,1
2022-03-11,GBP,158.3338,1
2022-03-11,RUB,1,1
2022-03-11,USD,120.3785,1
2022-03-12,EUR,128.9523,1
2022-03-12,GBP,153.5635,1
2022-03-12,RUB,1,1
2022-03-12,USD,116.7517,1
2022-03-13,EUR,128.9523,1
2022-03-13,GBP,153.5635,1
2022-03-13,RUB,1,1
2022-03-13,USD,116.7517,1
2022-03-14,EUR,128.9523,1
2022-03-14,GBP,153.5635,1
2022-03-14,RUB,1,1
2022-03-14,USD,116.7517,1
2022-03-15,EUR,127.2343,1
2022-03-15,GBP,151.5177,1
2022-03-15,RUB,1,1
2022-03-15,USD,115.1963,1
2022-03-16,EUR,122.4522,1
2022-03-16,GBP,145.7631,1
2022-03-16,RUB,1,1
2022-03-16,USD,111.4823,1
2022-03-17,EUR,118.7601,1
2022-03-17,GBP,141.3646,1
2022-03-17,RUB,1,1
2022-03-17,USD,108.0521,1
2022-03-18,EUR,115.9311,1
2022-03-18,GBP,137.3839,1
2022-03-18,RUB,1,1
2022-03-18,USD,104.8012,1
2022-03-19,EUR,114.3996,1
2022-03-19,GBP,136.3024,1
2022-03-19,RUB,1,1
2022-03-19,USD,103.9524,1
2022-03-20,EUR,114.3996,1
2022-03-20,GBP,136.3024,1
2022-03-20,RUB,1,1
2022-03-20,USD,103.9524,1
2022-03-21,EUR,114.3996,1
2022-03-21,GBP,136.3024,1
2022-03-21,RUB,1,1
2022-03-21,USD,103.9524,1
2022-03-22,EUR,115.6002,1
2022-03-22,GBP,138.0021,1
2022-03-22,RUB,1,1
2022-03-22,USD,104.6819,1
2022-03-23,EUR,114.7833,1
2022-03-23,GBP,138.0023,1
2022-03-23,RUB,1,1
2022-03-23,USD,104.0741,1
2022-03-24,EUR,113.2613,1
2022-03-24,GBP,136.0395,1
2022-03-24,RUB,1,1
2022-03-24,USD,103.1618,1
2022-03-25,EUR,105.4679,1
2022-03-25,GBP,126.694,1
2022-03-25,RUB,1,1
2022-03-25,USD,96.0458,1
2022-03-26,EUR,105.2662,1
2022-03-26,GBP,126.111,1
2022-03-26,RUB,1,1
2022-03-26,USD,95.6618,1
2022-03-27,EUR,105.2662,1
2022-03-27,GBP,126.111,1
2022-03-27,RUB,1,1
2022-03-27,USD,95.6618,1
2022-03-28,EUR,105.2662,1
2022-03-28,GBP,126.111,1
2022-03-28,RUB,1,1
2022-03-28,USD,95.6618,1
2022-03-29,EUR,102.6714,1
2022-03-29,GBP,122.7165,1
2022-03-29,RUB,1,1
2022-03-29,USD,93.7125,1
2022-03-30,EUR,96.0085,1
2022-03-30,GBP,113.3603,1
2022-03-30,RUB,1,1
2022-03-30,USD,86.2843,1
2022-03-31,EUR,93.696,1
2022-03-31,GBP,110.6224,1
2022-03-31,RUB,1,1
2022-03-31,USD,84.0851,1
2022-04-01,EUR,92.493,1
2022-04-01,GBP,109.5586,1
2022-04-01,RUB,1,1
2022-04-01,USD,83.4097,1
2022-04-02,EUR,92.1468,1
2022-04-02,GBP,109.2663,1
2022-04-02,RUB,1,1
2022-04-02,USD,83.4285,1
2022-04-03,EUR,92.1468,1
2022-04-03,GBP,109.2663,1
2022-04-03,RUB,1,1
2022-04-03,USD,83.4285,1
2022-04-04,EUR,92.1468,1
2022-04-04,GBP,109.2663,1
2022-04-04,RUB,1,1
2022-04-04,USD,83.4285,1
2022-04-05,EUR,92.3872,1
2022-04-05,GBP,109.5907,1
2022-04-05,RUB,1,1
2022-04-05,USD,83.5932,1
2022-04-06,EUR,91.7289,1
2022-04-06,GBP,109.3245,1
2022-04-06,RUB,1,1
2022-04-06,USD,83.352,1
2022-04-07,EUR,90.5998,1
2022-04-07,GBP,108.3249,1
2022-04-07,RUB,1,1
2022-04-07,USD,82.5962,1
